datetime,from,to,distance_m,duration_s
2023-12-25 21:45:03.409805,Höhle,Krumpaul,2154,180
2023-12-25 21:45:03.409805,Krankenhaus,Höhle,1902,174
2023-12-25 21:45:03.409805,Krankenhaus,Krumpaul,1560,143
2023-12-25 21:45:03.409805,Krumpaul,Höhle,2174,182
2023-12-25 21:45:03.409805,Krumpaul,Krankenhaus,1539,145
2023-12-25 21:25:49.164363,Höhle,Krankenhaus,1905,182
2023-12-25 21:25:49.164363,Höhle,Krumpaul,2154,180
2023-12-25 21:25:49.164363,Krankenhaus,Höhle,1902,174
2023-12-25 21:25:49.164363,Krankenhaus,Krumpaul,1560,143
2023-12-25 21:25:49.164363,Krumpaul,Höhle,2174,182
2023-12-25 21:25:49.164363,Krumpaul,Krankenhaus,1539,145
2023-12-25 21:20:02.322725,Höhle,Krankenhaus,1905,182
2023-12-25 21:20:02.322725,Höhle,Krumpaul,2154,180
2023-12-25 21:20:02.322725,Krankenhaus,Höhle,1902,174
2023-12-25 21:20:02.322725,Krankenhaus,Krumpaul,1560,143
2023-12-25 21:20:02.322725,Krumpaul,Höhle,2174,182
2023-12-25 21:20:02.322725,Krumpaul,Krankenhaus,1539,145
2023-12-25 20:25:02.785206,Höhle,Krankenhaus,1905,182
2023-12-25 20:25:02.785206,Höhle,Krumpaul,2154,180
2023-12-25 20:25:02.785206,Krankenhaus,Höhle,1902,174
2023-12-25 20:25:02.785206,Krankenhaus,Krumpaul,1560,143
2023-12-25 20:25:02.785206,Krumpaul,Höhle,2174,182
2023-12-25 20:25:02.785206,Krumpaul,Krankenhaus,1539,145
2023-12-25 20:20:02.48717,Höhle,Krankenhaus,1905,182
2023-12-25 20:20:02.48717,Höhle,Krumpaul,2154,180
2023-12-25 20:20:02.48717,Krankenhaus,Höhle,1902,174
2023-12-25 20:20:02.48717,Krankenhaus,Krumpaul,1560,143
2023-12-25 20:20:02.48717,Krumpaul,Höhle,2174,182
2023-12-25 20:20:02.48717,Krumpaul,Krankenhaus,1539,145
2023-12-25 19:50:29.185878,Höhle,Krankenhaus,1905,182
2023-12-25 19:50:29.185878,Höhle,Krumpaul,2154,180
2023-12-25 19:50:29.185878,Krankenhaus,Höhle,1902,174
2023-12-25 19:50:29.185878,Krankenhaus,Krumpaul,1560,143
2023-12-25 19:50:29.185878,Krumpaul,Höhle,2174,182
2023-12-25 19:50:29.185878,Krumpaul,Krankenhaus,1539,145
2023-12-25 19:30:02.609567,Höhle,Krankenhaus,1905,182
2023-12-25 19:30:02.609567,Höhle,Krumpaul,2154,180
2023-12-25 19:30:02.609567,Krankenhaus,Höhle,1902,174
2023-12-25 19:30:02.609567,Krankenhaus,Krumpaul,1560,143
2023-12-25 19:30:02.609567,Krumpaul,Höhle,2174,182
2023-12-25 19:30:02.609567,Krumpaul,Krankenhaus,1539,145
2023-12-25 19:26:22.94186,Höhle,Krankenhaus,1905,182
2023-12-25 19:26:22.94186,Höhle,Krumpaul,2154,180
2023-12-25 19:26:22.94186,Krankenhaus,Höhle,1902,174
2023-12-25 19:26:22.94186,Krankenhaus,Krumpaul,1560,143
2023-12-25 19:26:22.94186,Krumpaul,Höhle,2174,182
2023-12-25 19:26:22.94186,Krumpaul,Krankenhaus,1539,145
2023-12-25 19:20:02.287247,Höhle,Krankenhaus,1905,182
2023-12-25 19:20:02.287247,Höhle,Krumpaul,2154,180
2023-12-25 19:20:02.287247,Krankenhaus,Höhle,1902,174
2023-12-25 19:20:02.287247,Krankenhaus,Krumpaul,1560,143
2023-12-25 19:20:02.287247,Krumpaul,Höhle,2174,182
2023-12-25 19:20:02.287247,Krumpaul,Krankenhaus,1539,145
2023-12-25 18:48:49.315891,Höhle,Krankenhaus,1905,182
2023-12-25 18:48:49.315891,Höhle,Krumpaul,2154,180
2023-12-25 18:48:49.315891,Krankenhaus,Höhle,1902,174
2023-12-25 18:48:49.315891,Krankenhaus,Krumpaul,1560,143
2023-12-25 18:48:49.315891,Krumpaul,Höhle,2174,182
2023-12-25 18:48:49.315891,Krumpaul,Krankenhaus,1539,145
2023-12-25 18:40:02.578102,Höhle,Krankenhaus,1905,182
2023-12-25 18:40:02.578102,Höhle,Krumpaul,2154,180
2023-12-25 18:40:02.578102,Krankenhaus,Höhle,1902,174
2023-12-25 18:40:02.578102,Krankenhaus,Krumpaul,1560,143
2023-12-25 18:40:02.578102,Krumpaul,Höhle,2174,182
2023-12-25 18:40:02.578102,Krumpaul,Krankenhaus,1539,145
2023-12-25 18:00:01.423062,Höhle,Krankenhaus,1905,182
2023-12-25 18:00:01.423062,Höhle,Krumpaul,2154,180
2023-12-25 18:00:01.423062,Krankenhaus,Höhle,1902,174
2023-12-25 18:00:01.423062,Krankenhaus,Krumpaul,1560,143
2023-12-25 18:00:01.423062,Krumpaul,Höhle,2174,182
2023-12-25 18:00:01.423062,Krumpaul,Krankenhaus,1539,145
2023-12-25 17:58:06.382418,Höhle,Krankenhaus,1905,182
2023-12-25 17:58:06.382418,Höhle,Krumpaul,2154,180
2023-12-25 17:58:06.382418,Krankenhaus,Höhle,1902,174
2023-12-25 17:58:06.382418,Krankenhaus,Krumpaul,1560,143
2023-12-25 17:58:06.382418,Krumpaul,Höhle,2174,182
2023-12-25 17:58:06.382418,Krumpaul,Krankenhaus,1539,145
2023-12-25 17:50:01.846694,Höhle,Krankenhaus,1905,182
2023-12-25 17:50:01.846694,Höhle,Krumpaul,2154,180
2023-12-25 17:50:01.846694,Krankenhaus,Höhle,1902,174
2023-12-25 17:50:01.846694,Krankenhaus,Krumpaul,1560,143
2023-12-25 17:50:01.846694,Krumpaul,Höhle,2174,182
2023-12-25 17:50:01.846694,Krumpaul,Krankenhaus,1539,145
2023-12-25 17:45:02.440712,Höhle,Krankenhaus,1905,182
2023-12-25 17:45:02.440712,Höhle,Krumpaul,2154,180
2023-12-25 17:45:02.440712,Krankenhaus,Höhle,1902,174
2023-12-25 17:45:02.440712,Krankenhaus,Krumpaul,1560,143
2023-12-25 17:45:02.440712,Krumpaul,Höhle,2174,182
2023-12-25 17:45:02.440712,Krumpaul,Krankenhaus,1539,145
2023-12-25 17:40:02.372358,Höhle,Krankenhaus,1905,182
2023-12-25 17:40:02.372358,Höhle,Krumpaul,2154,180
2023-12-25 17:40:02.372358,Krankenhaus,Höhle,1902,174
2023-12-25 17:40:02.372358,Krankenhaus,Krumpaul,1560,143
2023-12-25 17:40:02.372358,Krumpaul,Höhle,2174,182
2023-12-25 17:40:02.372358,Krumpaul,Krankenhaus,1539,145
2023-12-25 17:05:02.100031,Höhle,Krankenhaus,1905,182
2023-12-25 17:05:02.100031,Höhle,Krumpaul,2154,180
2023-12-25 17:05:02.100031,Krankenhaus,Höhle,1902,174
2023-12-25 17:05:02.100031,Krankenhaus,Krumpaul,1560,143
2023-12-25 17:05:02.100031,Krumpaul,Höhle,2174,182
2023-12-25 17:05:02.100031,Krumpaul,Krankenhaus,1539,145
2023-12-25 17:01:15.738014,Höhle,Krankenhaus,1905,182
2023-12-25 17:01:15.738014,Höhle,Krumpaul,2154,180
2023-12-25 17:01:15.738014,Krankenhaus,Höhle,1902,174
2023-12-25 17:01:15.738014,Krankenhaus,Krumpaul,1560,143
2023-12-25 17:01:15.738014,Krumpaul,Höhle,2174,182
2023-12-25 17:01:15.738014,Krumpaul,Krankenhaus,1539,145
2023-12-25 16:55:14.203005,Höhle,Krankenhaus,1905,182
2023-12-25 16:55:14.203005,Höhle,Krumpaul,2154,180
2023-12-25 16:55:14.203005,Krankenhaus,Höhle,1902,174
2023-12-25 16:55:14.203005,Krankenhaus,Krumpaul,1560,143
2023-12-25 16:55:14.203005,Krumpaul,Höhle,2174,182
2023-12-25 16:55:14.203005,Krumpaul,Krankenhaus,1539,145
2023-12-25 16:50:02.302199,Höhle,Krankenhaus,1905,182
2023-12-25 16:50:02.302199,Höhle,Krumpaul,2154,180
2023-12-25 16:50:02.302199,Krankenhaus,Höhle,1902,174
2023-12-25 16:50:02.302199,Krankenhaus,Krumpaul,1560,143
2023-12-25 16:50:02.302199,Krumpaul,Höhle,2174,182
2023-12-25 16:50:02.302199,Krumpaul,Krankenhaus,1539,145
2023-12-25 16:45:01.706077,Höhle,Krankenhaus,1905,182
2023-12-25 16:45:01.706077,Höhle,Krumpaul,2154,180
2023-12-25 16:45:01.706077,Krankenhaus,Höhle,1902,174
2023-12-25 16:45:01.706077,Krankenhaus,Krumpaul,1560,143
2023-12-25 16:45:01.706077,Krumpaul,Höhle,2174,182
2023-12-25 16:45:01.706077,Krumpaul,Krankenhaus,1539,145
2023-12-25 16:40:02.486425,Höhle,Krankenhaus,1905,182
2023-12-25 16:40:02.486425,Höhle,Krumpaul,2154,180
2023-12-25 16:40:02.486425,Krankenhaus,Höhle,1902,174
2023-12-25 16:40:02.486425,Krankenhaus,Krumpaul,1560,143
2023-12-25 16:40:02.486425,Krumpaul,Höhle,2174,182
2023-12-25 16:40:02.486425,Krumpaul,Krankenhaus,1539,145
2023-12-25 16:20:02.693382,Höhle,Krankenhaus,1905,182
2023-12-25 16:20:02.693382,Höhle,Krumpaul,2154,180
2023-12-25 16:20:02.693382,Krankenhaus,Höhle,1902,174
2023-12-25 16:20:02.693382,Krankenhaus,Krumpaul,1560,143
2023-12-25 16:20:02.693382,Krumpaul,Höhle,2174,182
2023-12-25 16:20:02.693382,Krumpaul,Krankenhaus,1539,145
2023-12-25 16:00:21.6947,Höhle,Krankenhaus,1905,182
2023-12-25 16:00:21.6947,Höhle,Krumpaul,2154,180
2023-12-25 16:00:21.6947,Krankenhaus,Höhle,1902,174
2023-12-25 16:00:21.6947,Krankenhaus,Krumpaul,1560,143
2023-12-25 16:00:21.6947,Krumpaul,Höhle,2174,182
2023-12-25 16:00:21.6947,Krumpaul,Krankenhaus,1539,145
2023-12-25 15:55:02.060892,Höhle,Krankenhaus,1905,182
2023-12-25 15:55:02.060892,Höhle,Krumpaul,2154,180
2023-12-25 15:55:02.060892,Krankenhaus,Höhle,1902,174
2023-12-25 15:55:02.060892,Krankenhaus,Krumpaul,1560,143
2023-12-25 15:55:02.060892,Krumpaul,Höhle,2174,182
2023-12-25 15:55:02.060892,Krumpaul,Krankenhaus,1539,145
2023-12-25 15:50:01.900864,Höhle,Krankenhaus,1905,182
2023-12-25 15:50:01.900864,Höhle,Krumpaul,2154,180
2023-12-25 15:50:01.900864,Krankenhaus,Höhle,1902,174
2023-12-25 15:50:01.900864,Krankenhaus,Krumpaul,1560,143
2023-12-25 15:50:01.900864,Krumpaul,Höhle,2174,182
2023-12-25 15:50:01.900864,Krumpaul,Krankenhaus,1539,145
2023-12-25 15:30:01.747602,Höhle,Krankenhaus,1905,182
2023-12-25 15:30:01.747602,Höhle,Krumpaul,2154,180
2023-12-25 15:30:01.747602,Krankenhaus,Höhle,1902,174
2023-12-25 15:30:01.747602,Krankenhaus,Krumpaul,1560,143
2023-12-25 15:30:01.747602,Krumpaul,Höhle,2174,182
2023-12-25 15:30:01.747602,Krumpaul,Krankenhaus,1539,145
2023-12-25 15:27:54.7249,Höhle,Krankenhaus,1905,182
2023-12-25 15:27:54.7249,Höhle,Krumpaul,2154,180
2023-12-25 15:27:54.7249,Krankenhaus,Höhle,1902,174
2023-12-25 15:27:54.7249,Krankenhaus,Krumpaul,1560,143
2023-12-25 15:27:54.7249,Krumpaul,Höhle,2174,182
2023-12-25 15:27:54.7249,Krumpaul,Krankenhaus,1539,145
2023-12-25 15:20:03.289256,Höhle,Krankenhaus,1905,182
2023-12-25 15:20:03.289256,Höhle,Krumpaul,2154,180
2023-12-25 15:20:03.289256,Krankenhaus,Höhle,1902,174
2023-12-25 15:20:03.289256,Krankenhaus,Krumpaul,1560,143
2023-12-25 15:20:03.289256,Krumpaul,Höhle,2174,182
2023-12-25 15:20:03.289256,Krumpaul,Krankenhaus,1539,145
2023-12-25 15:00:01.638931,Höhle,Krankenhaus,1905,182
2023-12-25 15:00:01.638931,Höhle,Krumpaul,2154,180
2023-12-25 15:00:01.638931,Krankenhaus,Höhle,1902,174
2023-12-25 15:00:01.638931,Krankenhaus,Krumpaul,1560,143
2023-12-25 15:00:01.638931,Krumpaul,Höhle,2174,182
2023-12-25 15:00:01.638931,Krumpaul,Krankenhaus,1539,145
2023-12-25 14:40:49.56126,Höhle,Krankenhaus,1905,182
2023-12-25 14:40:49.56126,Höhle,Krumpaul,2154,180
2023-12-25 14:40:49.56126,Krankenhaus,Höhle,1902,174
2023-12-25 14:40:49.56126,Krankenhaus,Krumpaul,1560,143
2023-12-25 14:40:49.56126,Krumpaul,Höhle,2174,182
2023-12-25 14:40:49.56126,Krumpaul,Krankenhaus,1539,145
2023-12-25 14:35:02.557436,Höhle,Krankenhaus,1905,182
2023-12-25 14:35:02.557436,Höhle,Krumpaul,2154,180
2023-12-25 14:35:02.557436,Krankenhaus,Höhle,1902,174
2023-12-25 14:35:02.557436,Krankenhaus,Krumpaul,1560,143
2023-12-25 14:35:02.557436,Krumpaul,Höhle,2174,182
2023-12-25 14:35:02.557436,Krumpaul,Krankenhaus,1539,145
2023-12-25 14:34:08.922849,Höhle,Krankenhaus,1905,182
2023-12-25 14:34:08.922849,Höhle,Krumpaul,2154,180
2023-12-25 14:34:08.922849,Krankenhaus,Höhle,1902,174
2023-12-25 14:34:08.922849,Krankenhaus,Krumpaul,1560,143
2023-12-25 14:34:08.922849,Krumpaul,Höhle,2174,182
2023-12-25 14:34:08.922849,Krumpaul,Krankenhaus,1539,145
2023-12-25 14:25:01.888488,Höhle,Krankenhaus,1905,182
2023-12-25 14:25:01.888488,Höhle,Krumpaul,2154,180
2023-12-25 14:25:01.888488,Krankenhaus,Höhle,1902,174
2023-12-25 14:25:01.888488,Krankenhaus,Krumpaul,1560,143
2023-12-25 14:25:01.888488,Krumpaul,Höhle,2174,182
2023-12-25 14:25:01.888488,Krumpaul,Krankenhaus,1539,145
2023-12-25 14:24:47.819353,Höhle,Krankenhaus,1905,182
2023-12-25 14:24:47.819353,Höhle,Krumpaul,2154,180
2023-12-25 14:24:47.819353,Krankenhaus,Höhle,1902,174
2023-12-25 14:24:47.819353,Krankenhaus,Krumpaul,1560,143
2023-12-25 14:24:47.819353,Krumpaul,Höhle,2174,182
2023-12-25 14:24:47.819353,Krumpaul,Krankenhaus,1539,145
2023-12-25 14:15:01.813797,Höhle,Krankenhaus,1905,182
2023-12-25 14:15:01.813797,Höhle,Krumpaul,2154,180
2023-12-25 14:15:01.813797,Krankenhaus,Höhle,1902,174
2023-12-25 14:15:01.813797,Krankenhaus,Krumpaul,1560,143
2023-12-25 14:15:01.813797,Krumpaul,Höhle,2174,182
2023-12-25 14:15:01.813797,Krumpaul,Krankenhaus,1539,145
2023-12-25 14:11:39.259398,Höhle,Krankenhaus,1905,182
2023-12-25 14:11:39.259398,Höhle,Krumpaul,2154,180
2023-12-25 14:11:39.259398,Krankenhaus,Höhle,1902,174
2023-12-25 14:11:39.259398,Krankenhaus,Krumpaul,1560,143
2023-12-25 14:11:39.259398,Krumpaul,Höhle,2174,182
2023-12-25 14:11:39.259398,Krumpaul,Krankenhaus,1539,145
2023-12-25 14:06:22.249889,Höhle,Krankenhaus,1905,182
2023-12-25 14:06:22.249889,Höhle,Krumpaul,2154,180
2023-12-25 14:06:22.249889,Krankenhaus,Höhle,1902,174
2023-12-25 14:06:22.249889,Krankenhaus,Krumpaul,1560,143
2023-12-25 14:06:22.249889,Krumpaul,Höhle,2174,182
2023-12-25 14:06:22.249889,Krumpaul,Krankenhaus,1539,145
2023-12-25 14:00:04.584688,Höhle,Krankenhaus,1905,182
2023-12-25 14:00:04.584688,Höhle,Krumpaul,2154,180
2023-12-25 14:00:04.584688,Krankenhaus,Höhle,1902,174
2023-12-25 14:00:04.584688,Krankenhaus,Krumpaul,1560,143
2023-12-25 14:00:04.584688,Krumpaul,Höhle,2174,182
2023-12-25 14:00:04.584688,Krumpaul,Krankenhaus,1539,145
2023-12-25 13:55:14.04177,Höhle,Krankenhaus,1905,182
2023-12-25 13:55:14.04177,Höhle,Krumpaul,2154,180
2023-12-25 13:55:14.04177,Krankenhaus,Höhle,1902,174
2023-12-25 13:55:14.04177,Krankenhaus,Krumpaul,1560,143
2023-12-25 13:55:14.04177,Krumpaul,Höhle,2174,182
2023-12-25 13:55:14.04177,Krumpaul,Krankenhaus,1539,145
2023-12-25 13:51:46.913144,Höhle,Krankenhaus,1905,182
2023-12-25 13:51:46.913144,Höhle,Krumpaul,2154,180
2023-12-25 13:51:46.913144,Krankenhaus,Höhle,1902,174
2023-12-25 13:51:46.913144,Krankenhaus,Krumpaul,1560,143
2023-12-25 13:51:46.913144,Krumpaul,Höhle,2174,182
2023-12-25 13:51:46.913144,Krumpaul,Krankenhaus,1539,145
2023-12-25 13:45:24.635787,Höhle,Krankenhaus,1905,182
2023-12-25 13:45:24.635787,Höhle,Krumpaul,2154,180
2023-12-25 13:45:24.635787,Krankenhaus,Höhle,1902,174
2023-12-25 13:45:24.635787,Krankenhaus,Krumpaul,1560,143
2023-12-25 13:45:24.635787,Krumpaul,Höhle,2174,182
2023-12-25 13:45:24.635787,Krumpaul,Krankenhaus,1539,145
2023-12-25 13:40:01.977161,Höhle,Krankenhaus,1905,182
2023-12-25 13:40:01.977161,Höhle,Krumpaul,2154,180
2023-12-25 13:40:01.977161,Krankenhaus,Höhle,1902,174
2023-12-25 13:40:01.977161,Krankenhaus,Krumpaul,1560,143
2023-12-25 13:40:01.977161,Krumpaul,Höhle,2174,182
2023-12-25 13:40:01.977161,Krumpaul,Krankenhaus,1539,145
2023-12-25 13:38:56.683106,Höhle,Krankenhaus,1905,182
2023-12-25 13:38:56.683106,Höhle,Krumpaul,2154,180
2023-12-25 13:38:56.683106,Krankenhaus,Höhle,1902,174
2023-12-25 13:38:56.683106,Krankenhaus,Krumpaul,1560,143
2023-12-25 13:38:56.683106,Krumpaul,Höhle,2174,182
2023-12-25 13:38:56.683106,Krumpaul,Krankenhaus,1539,145
2023-12-25 12:32:52.242102,Höhle,Krankenhaus,1905,182
2023-12-25 12:32:52.242102,Höhle,Krumpaul,2154,180
2023-12-25 12:32:52.242102,Krankenhaus,Höhle,1902,174
2023-12-25 12:32:52.242102,Krankenhaus,Krumpaul,1560,143
2023-12-25 12:32:52.242102,Krumpaul,Höhle,2174,182
2023-12-25 12:32:52.242102,Krumpaul,Krankenhaus,1539,145
2023-12-25 12:25:04.453728,Höhle,Krankenhaus,1905,182
2023-12-25 12:25:04.453728,Höhle,Krumpaul,2154,180
2023-12-25 12:25:04.453728,Krankenhaus,Höhle,1902,174
2023-12-25 12:25:04.453728,Krankenhaus,Krumpaul,1560,143
2023-12-25 12:25:04.453728,Krumpaul,Höhle,2174,182
2023-12-25 12:25:04.453728,Krumpaul,Krankenhaus,1539,145
2023-12-25 12:20:01.902735,Höhle,Krankenhaus,1905,182
2023-12-25 12:20:01.902735,Höhle,Krumpaul,2154,180
2023-12-25 12:20:01.902735,Krankenhaus,Höhle,1902,174
2023-12-25 12:20:01.902735,Krankenhaus,Krumpaul,1560,143
2023-12-25 12:20:01.902735,Krumpaul,Höhle,2174,182
2023-12-25 12:20:01.902735,Krumpaul,Krankenhaus,1539,145
2023-12-25 12:00:03.516797,Höhle,Krankenhaus,1905,182
2023-12-25 12:00:03.516797,Höhle,Krumpaul,2154,180
2023-12-25 12:00:03.516797,Krankenhaus,Höhle,1902,174
2023-12-25 12:00:03.516797,Krankenhaus,Krumpaul,1560,143
2023-12-25 12:00:03.516797,Krumpaul,Höhle,2174,182
2023-12-25 12:00:03.516797,Krumpaul,Krankenhaus,1539,145
2023-12-25 11:45:01.770296,Höhle,Krankenhaus,1905,182
2023-12-25 11:45:01.770296,Höhle,Krumpaul,2154,180
2023-12-25 11:45:01.770296,Krankenhaus,Höhle,1902,174
2023-12-25 11:45:01.770296,Krankenhaus,Krumpaul,1560,143
2023-12-25 11:45:01.770296,Krumpaul,Höhle,2174,182
2023-12-25 11:45:01.770296,Krumpaul,Krankenhaus,1539,145
2023-12-25 11:43:46.137779,Höhle,Krankenhaus,1905,182
2023-12-25 11:43:46.137779,Höhle,Krumpaul,2154,180
2023-12-25 11:43:46.137779,Krankenhaus,Höhle,1902,174
2023-12-25 11:43:46.137779,Krankenhaus,Krumpaul,1560,143
2023-12-25 11:43:46.137779,Krumpaul,Höhle,2174,182
2023-12-25 11:43:46.137779,Krumpaul,Krankenhaus,1539,145
2023-12-25 11:35:01.448525,Höhle,Krankenhaus,1905,182
2023-12-25 11:35:01.448525,Höhle,Krumpaul,2154,180
2023-12-25 11:35:01.448525,Krankenhaus,Höhle,1902,174
2023-12-25 11:35:01.448525,Krankenhaus,Krumpaul,1560,143
2023-12-25 11:35:01.448525,Krumpaul,Höhle,2174,182
2023-12-25 11:35:01.448525,Krumpaul,Krankenhaus,1539,145
2023-12-25 11:32:20.92619,Höhle,Krankenhaus,1905,182
2023-12-25 11:32:20.92619,Höhle,Krumpaul,2154,180
2023-12-25 11:32:20.92619,Krankenhaus,Höhle,1902,174
2023-12-25 11:32:20.92619,Krankenhaus,Krumpaul,1560,143
2023-12-25 11:32:20.92619,Krumpaul,Höhle,2174,182
2023-12-25 11:32:20.92619,Krumpaul,Krankenhaus,1539,145
2023-12-25 11:25:04.144963,Höhle,Krankenhaus,1905,182
2023-12-25 11:25:04.144963,Höhle,Krumpaul,2154,180
2023-12-25 11:25:04.144963,Krankenhaus,Höhle,1902,174
2023-12-25 11:25:04.144963,Krankenhaus,Krumpaul,1560,143
2023-12-25 11:25:04.144963,Krumpaul,Höhle,2174,182
2023-12-25 11:25:04.144963,Krumpaul,Krankenhaus,1539,145
2023-12-25 11:00:01.658379,Höhle,Krankenhaus,1905,182
2023-12-25 11:00:01.658379,Höhle,Krumpaul,2154,180
2023-12-25 11:00:01.658379,Krankenhaus,Höhle,1902,174
2023-12-25 11:00:01.658379,Krankenhaus,Krumpaul,1560,143
2023-12-25 11:00:01.658379,Krumpaul,Höhle,2174,182
2023-12-25 11:00:01.658379,Krumpaul,Krankenhaus,1539,145
2023-12-25 10:40:01.48192,Höhle,Krankenhaus,1905,182
2023-12-25 10:40:01.48192,Höhle,Krumpaul,2154,180
2023-12-25 10:40:01.48192,Krankenhaus,Höhle,1902,174
2023-12-25 10:40:01.48192,Krankenhaus,Krumpaul,1560,143
2023-12-25 10:40:01.48192,Krumpaul,Höhle,2174,182
2023-12-25 10:40:01.48192,Krumpaul,Krankenhaus,1539,145
2023-12-25 10:35:01.844269,Höhle,Krankenhaus,1905,182
2023-12-25 10:35:01.844269,Höhle,Krumpaul,2154,180
2023-12-25 10:35:01.844269,Krankenhaus,Höhle,1902,174
2023-12-25 10:35:01.844269,Krankenhaus,Krumpaul,1560,143
2023-12-25 10:35:01.844269,Krumpaul,Höhle,2174,182
2023-12-25 10:35:01.844269,Krumpaul,Krankenhaus,1539,145
2023-12-25 10:30:01.473727,Höhle,Krankenhaus,1905,182
2023-12-25 10:30:01.473727,Höhle,Krumpaul,2154,180
2023-12-25 10:30:01.473727,Krankenhaus,Höhle,1902,174
2023-12-25 10:30:01.473727,Krankenhaus,Krumpaul,1560,143
2023-12-25 10:30:01.473727,Krumpaul,Höhle,2174,182
2023-12-25 10:30:01.473727,Krumpaul,Krankenhaus,1539,145
2023-12-25 10:10:02.264761,Höhle,Krankenhaus,1905,182
2023-12-25 10:10:02.264761,Höhle,Krumpaul,2154,180
2023-12-25 10:10:02.264761,Krankenhaus,Höhle,1902,174
2023-12-25 10:10:02.264761,Krankenhaus,Krumpaul,1560,143
2023-12-25 10:10:02.264761,Krumpaul,Höhle,2174,182
2023-12-25 10:10:02.264761,Krumpaul,Krankenhaus,1539,145
2023-12-25 10:08:54.244629,Höhle,Krankenhaus,1905,182
2023-12-25 10:08:54.244629,Höhle,Krumpaul,2154,180
2023-12-25 10:08:54.244629,Krankenhaus,Höhle,1902,174
2023-12-25 10:08:54.244629,Krankenhaus,Krumpaul,1560,143
2023-12-25 10:08:54.244629,Krumpaul,Höhle,2174,182
2023-12-25 10:08:54.244629,Krumpaul,Krankenhaus,1539,145
2023-12-25 09:57:07.143678,Höhle,Krankenhaus,1905,182
2023-12-25 09:57:07.143678,Höhle,Krumpaul,2154,180
2023-12-25 09:57:07.143678,Krankenhaus,Höhle,1902,174
2023-12-25 09:57:07.143678,Krankenhaus,Krumpaul,1560,143
2023-12-25 09:57:07.143678,Krumpaul,Höhle,2174,182
2023-12-25 09:57:07.143678,Krumpaul,Krankenhaus,1539,145
2023-12-25 09:50:21.085113,Höhle,Krankenhaus,1905,182
2023-12-25 09:50:21.085113,Höhle,Krumpaul,2154,180
2023-12-25 09:50:21.085113,Krankenhaus,Höhle,1902,174
2023-12-25 09:50:21.085113,Krankenhaus,Krumpaul,1560,143
2023-12-25 09:50:21.085113,Krumpaul,Höhle,2174,182
2023-12-25 09:50:21.085113,Krumpaul,Krankenhaus,1539,145
2023-12-25 09:46:14.094879,Höhle,Krankenhaus,1905,182
2023-12-25 09:46:14.094879,Höhle,Krumpaul,2154,180
2023-12-25 09:46:14.094879,Krankenhaus,Höhle,1902,174
2023-12-25 09:46:14.094879,Krankenhaus,Krumpaul,1560,143
2023-12-25 09:46:14.094879,Krumpaul,Höhle,2174,182
2023-12-25 09:46:14.094879,Krumpaul,Krankenhaus,1539,145
2023-12-25 09:35:12.049818,Höhle,Krankenhaus,1905,182
2023-12-25 09:35:12.049818,Höhle,Krumpaul,2154,180
2023-12-25 09:35:12.049818,Krankenhaus,Höhle,1902,174
2023-12-25 09:35:12.049818,Krankenhaus,Krumpaul,1560,143
2023-12-25 09:35:12.049818,Krumpaul,Höhle,2174,182
2023-12-25 09:35:12.049818,Krumpaul,Krankenhaus,1539,145
2023-12-25 09:30:02.676735,Höhle,Krankenhaus,1905,182
2023-12-25 09:30:02.676735,Höhle,Krumpaul,2154,180
2023-12-25 09:30:02.676735,Krankenhaus,Höhle,1902,174
2023-12-25 09:30:02.676735,Krankenhaus,Krumpaul,1560,143
2023-12-25 09:30:02.676735,Krumpaul,Höhle,2174,182
2023-12-25 09:30:02.676735,Krumpaul,Krankenhaus,1539,145
2023-12-25 09:27:51.652011,Höhle,Krankenhaus,1905,182
2023-12-25 09:27:51.652011,Höhle,Krumpaul,2154,180
2023-12-25 09:27:51.652011,Krankenhaus,Höhle,1902,174
2023-12-25 09:27:51.652011,Krankenhaus,Krumpaul,1560,143
2023-12-25 09:27:51.652011,Krumpaul,Höhle,2174,182
2023-12-25 09:27:51.652011,Krumpaul,Krankenhaus,1539,145
2023-12-25 09:20:02.342383,Höhle,Krankenhaus,1905,182
2023-12-25 09:20:02.342383,Höhle,Krumpaul,2154,180
2023-12-25 09:20:02.342383,Krankenhaus,Höhle,1902,174
2023-12-25 09:20:02.342383,Krankenhaus,Krumpaul,1560,143
2023-12-25 09:20:02.342383,Krumpaul,Höhle,2174,182
2023-12-25 09:20:02.342383,Krumpaul,Krankenhaus,1539,145
2023-12-25 09:15:22.567258,Höhle,Krankenhaus,1905,182
2023-12-25 09:15:22.567258,Höhle,Krumpaul,2154,180
2023-12-25 09:15:22.567258,Krankenhaus,Höhle,1902,174
2023-12-25 09:15:22.567258,Krankenhaus,Krumpaul,1560,143
2023-12-25 09:15:22.567258,Krumpaul,Höhle,2174,182
2023-12-25 09:15:22.567258,Krumpaul,Krankenhaus,1539,145
2023-12-25 09:14:15.271205,Höhle,Krankenhaus,1905,182
2023-12-25 09:14:15.271205,Höhle,Krumpaul,2154,180
2023-12-25 09:14:15.271205,Krankenhaus,Höhle,1902,174
2023-12-25 09:14:15.271205,Krankenhaus,Krumpaul,1560,143
2023-12-25 09:14:15.271205,Krumpaul,Höhle,2174,182
2023-12-25 09:14:15.271205,Krumpaul,Krankenhaus,1539,145
