from,to,distance_m,duration_s,duration_in_traffic_s,datetime,from_to
Krankenhaus,Krumpaul,1560,145,127,2024-01-07T19:00:03.391714000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,159,2024-01-07T19:00:03.092681000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,162,2024-01-07T19:00:03.092681000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,167,2024-01-07T18:50:02.201726000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,131,2024-01-07T18:50:02.201726000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,157,2024-01-07T18:50:02.053072000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,119,2024-01-07T18:50:02.053072000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,159,2024-01-07T18:50:01.795121000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,158,2024-01-07T18:50:01.795121000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,168,2024-01-07T18:40:03.417876000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,134,2024-01-07T18:40:03.417876000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,157,2024-01-07T18:40:03.279899000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,128,2024-01-07T18:40:03.279899000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,161,2024-01-07T18:40:02.979170000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,163,2024-01-07T18:40:02.979170000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,171,2024-01-07T18:30:03.301198000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,134,2024-01-07T18:30:03.301198000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,160,2024-01-07T18:30:03.117553000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,129,2024-01-07T18:30:03.117553000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,161,2024-01-07T18:30:02.570430000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,163,2024-01-07T18:30:02.570430000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,172,2024-01-07T18:20:02.127528000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,137,2024-01-07T18:20:02.127528000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,158,2024-01-07T18:20:02.011875000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,133,2024-01-07T18:20:02.011875000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,166,2024-01-07T18:20:01.773113000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,169,2024-01-07T18:20:01.773113000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,173,2024-01-07T18:10:03.442148000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,133,2024-01-07T18:10:03.442148000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,164,2024-01-07T18:10:03.258303000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,134,2024-01-07T18:10:03.258303000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,164,2024-01-07T18:10:02.890777000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,167,2024-01-07T18:10:02.890777000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,176,2024-01-07T18:00:03.561630000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,135,2024-01-07T18:00:03.561630000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,169,2024-01-07T18:00:03.393480000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,135,2024-01-07T18:00:03.393480000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,167,2024-01-07T18:00:03.154838000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,167,2024-01-07T18:00:03.154838000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,172,2024-01-07T17:50:02.138968000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,131,2024-01-07T17:50:02.138968000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,166,2024-01-07T17:50:02.001776000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,136,2024-01-07T17:50:02.001776000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,163,2024-01-07T17:50:01.756353000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,166,2024-01-07T17:50:01.756353000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,172,2024-01-07T17:40:01.749601000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,130,2024-01-07T17:40:01.749601000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,165,2024-01-07T17:40:01.595602000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,136,2024-01-07T17:40:01.595602000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,163,2024-01-07T17:40:01.396196000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,163,2024-01-07T17:40:01.396196000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,172,2024-01-07T17:30:02.565910000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,136,2024-01-07T17:30:02.565910000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,166,2024-01-07T17:30:02.381716000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,139,2024-01-07T17:30:02.381716000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,171,2024-01-07T17:30:01.925269000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,172,2024-01-07T17:30:01.925269000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,174,2024-01-07T17:20:02.245509000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,133,2024-01-07T17:20:02.245509000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,169,2024-01-07T17:20:02.094736000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,136,2024-01-07T17:20:02.094736000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,168,2024-01-07T17:20:01.793275000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,170,2024-01-07T17:20:01.793275000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,170,2024-01-07T17:10:02.498128000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,132,2024-01-07T17:10:02.498128000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,164,2024-01-07T17:10:02.346743000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,135,2024-01-07T17:10:02.346743000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,168,2024-01-07T17:10:01.792323000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,169,2024-01-07T17:10:01.792323000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,179,2024-01-07T17:00:03.007321000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,137,2024-01-07T17:00:03.007321000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,169,2024-01-07T17:00:02.867048000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,138,2024-01-07T17:00:02.867048000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,174,2024-01-07T17:00:02.598070000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,174,2024-01-07T17:00:02.598070000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,172,2024-01-07T16:50:02.433880000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,137,2024-01-07T16:50:02.433880000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,165,2024-01-07T16:50:02.287395000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,132,2024-01-07T16:50:02.287395000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,169,2024-01-07T16:50:02.021435000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,166,2024-01-07T16:50:02.021435000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,171,2024-01-07T16:40:02.837118000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,134,2024-01-07T16:40:02.837118000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,163,2024-01-07T16:40:02.674683000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,133,2024-01-07T16:40:02.674683000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,167,2024-01-07T16:40:02.296586000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,168,2024-01-07T16:40:02.296586000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,170,2024-01-07T16:30:02.929627000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,136,2024-01-07T16:30:02.929627000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,163,2024-01-07T16:30:02.817441000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,134,2024-01-07T16:30:02.817441000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,167,2024-01-07T16:30:02.518961000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,166,2024-01-07T16:30:02.518961000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,169,2024-01-07T16:20:03.084219000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,133,2024-01-07T16:20:03.084219000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,159,2024-01-07T16:20:02.902357000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,131,2024-01-07T16:20:02.902357000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,162,2024-01-07T16:20:02.601803000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,163,2024-01-07T16:20:02.601803000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,168,2024-01-07T16:10:02.413073000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,136,2024-01-07T16:10:02.413073000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,160,2024-01-07T16:10:02.255867000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,131,2024-01-07T16:10:02.255867000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,165,2024-01-07T16:10:01.863298000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,164,2024-01-07T16:10:01.863298000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,171,2024-01-07T16:00:02.856071000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,139,2024-01-07T16:00:02.856071000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,163,2024-01-07T16:00:02.701045000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,134,2024-01-07T16:00:02.701045000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,171,2024-01-07T16:00:02.415483000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,167,2024-01-07T16:00:02.415483000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,176,2024-01-07T15:50:02.636660000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,138,2024-01-07T15:50:02.636660000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,162,2024-01-07T15:50:02.456419000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,133,2024-01-07T15:50:02.456419000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,162,2024-01-07T15:50:02.157820000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,165,2024-01-07T15:50:02.157820000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,175,2024-01-07T15:40:02.316378000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,139,2024-01-07T15:40:02.316378000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,162,2024-01-07T15:40:02.194550000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,134,2024-01-07T15:40:02.194550000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,164,2024-01-07T15:40:01.987385000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,164,2024-01-07T15:40:01.987385000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,172,2024-01-07T15:30:02.700843000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,132,2024-01-07T15:30:02.700843000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,170,2024-01-07T15:30:02.518218000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,142,2024-01-07T15:30:02.518218000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,166,2024-01-07T15:30:02.089477000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,171,2024-01-07T15:30:02.089477000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,178,2024-01-07T15:20:02.769595000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,134,2024-01-07T15:20:02.769595000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,175,2024-01-07T15:20:02.617203000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,140,2024-01-07T15:20:02.617203000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,167,2024-01-07T15:20:02.324700000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,168,2024-01-07T15:20:02.324700000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,176,2024-01-07T15:10:03.003276000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,136,2024-01-07T15:10:03.003276000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,170,2024-01-07T15:10:02.826138000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,140,2024-01-07T15:10:02.826138000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,167,2024-01-07T15:10:02.394060000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,169,2024-01-07T15:10:02.394060000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,171,2024-01-07T15:00:03.289575000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,135,2024-01-07T15:00:03.289575000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,162,2024-01-07T15:00:03.130290000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,138,2024-01-07T15:00:03.130290000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,165,2024-01-07T15:00:02.871688000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,168,2024-01-07T15:00:02.871688000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,172,2024-01-07T14:50:02.918728000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,134,2024-01-07T14:50:02.918728000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,165,2024-01-07T14:50:02.743264000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,136,2024-01-07T14:50:02.743264000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,167,2024-01-07T14:50:02.202311000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,174,2024-01-07T14:50:02.202311000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,174,2024-01-07T14:40:02.785246000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,134,2024-01-07T14:40:02.785246000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,164,2024-01-07T14:40:02.614710000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,135,2024-01-07T14:40:02.614710000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,167,2024-01-07T14:40:02.267317000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,170,2024-01-07T14:40:02.267317000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,174,2024-01-07T14:30:02.430602000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,134,2024-01-07T14:30:02.430602000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,166,2024-01-07T14:30:02.278335000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,135,2024-01-07T14:30:02.278335000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,166,2024-01-07T14:30:01.999542000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,169,2024-01-07T14:30:01.999542000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,172,2024-01-07T14:20:03.293970000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,136,2024-01-07T14:20:03.293970000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,164,2024-01-07T14:20:03.155693000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,134,2024-01-07T14:20:03.155693000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,171,2024-01-07T14:20:02.731407000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,172,2024-01-07T14:20:02.731407000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,172,2024-01-07T14:10:03.328159000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,140,2024-01-07T14:10:03.328159000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,163,2024-01-07T14:10:03.171226000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,134,2024-01-07T14:10:03.171226000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,175,2024-01-07T14:10:02.847163000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,171,2024-01-07T14:10:02.847163000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,183,2024-01-07T14:00:02.664452000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,143,2024-01-07T14:00:02.664452000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,166,2024-01-07T14:00:02.553579000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,133,2024-01-07T14:00:02.553579000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,169,2024-01-07T14:00:02.307810000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,166,2024-01-07T14:00:02.307810000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,180,2024-01-07T13:50:02.859584000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,141,2024-01-07T13:50:02.859584000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,163,2024-01-07T13:50:02.657452000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,134,2024-01-07T13:50:02.657452000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,166,2024-01-07T13:50:02.222663000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,167,2024-01-07T13:50:02.222663000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,181,2024-01-07T13:40:02.289622000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,143,2024-01-07T13:40:02.289622000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,163,2024-01-07T13:40:02.125970000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,131,2024-01-07T13:40:02.125970000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,169,2024-01-07T13:40:01.732285000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,164,2024-01-07T13:40:01.732285000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,176,2024-01-07T13:30:02.636028000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,135,2024-01-07T13:30:02.636028000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,163,2024-01-07T13:30:02.444706000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,134,2024-01-07T13:30:02.444706000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,165,2024-01-07T13:30:02.111673000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,168,2024-01-07T13:30:02.111673000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,173,2024-01-07T13:20:02.691830000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,138,2024-01-07T13:20:02.691830000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,165,2024-01-07T13:20:02.549351000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,135,2024-01-07T13:20:02.549351000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,165,2024-01-07T13:20:02.354413000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,164,2024-01-07T13:20:02.354413000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,172,2024-01-07T13:10:03.281175000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,138,2024-01-07T13:10:03.281175000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,159,2024-01-07T13:10:03.091698000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,134,2024-01-07T13:10:03.091698000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,167,2024-01-07T13:10:02.655148000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,169,2024-01-07T13:10:02.655148000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,173,2024-01-07T13:00:02.064267000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,134,2024-01-07T13:00:02.064267000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,161,2024-01-07T13:00:01.921789000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,130,2024-01-07T13:00:01.921789000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,165,2024-01-07T13:00:01.695378000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,166,2024-01-07T13:00:01.695378000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,171,2024-01-07T12:50:02.633090000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,129,2024-01-07T12:50:02.633090000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,164,2024-01-07T12:50:02.487638000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,133,2024-01-07T12:50:02.487638000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,163,2024-01-07T12:50:02.169111000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,166,2024-01-07T12:50:02.169111000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,171,2024-01-07T12:40:03.206741000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,129,2024-01-07T12:40:03.206741000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,164,2024-01-07T12:40:02.986967000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,132,2024-01-07T12:40:02.986967000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,164,2024-01-07T12:40:01.736164000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,168,2024-01-07T12:40:01.736164000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,170,2024-01-07T12:30:02.702711000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,133,2024-01-07T12:30:02.702711000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,159,2024-01-07T12:30:02.563774000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,131,2024-01-07T12:30:02.563774000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,163,2024-01-07T12:30:02.298684000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,166,2024-01-07T12:30:02.298684000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,166,2024-01-07T12:20:02.248995000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,131,2024-01-07T12:20:02.248995000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,157,2024-01-07T12:20:02.093016000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,130,2024-01-07T12:20:02.093016000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,164,2024-01-07T12:20:01.853561000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,167,2024-01-07T12:20:01.853561000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,166,2024-01-07T12:10:02.403247000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,131,2024-01-07T12:10:02.403247000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,158,2024-01-07T12:10:02.236225000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,130,2024-01-07T12:10:02.236225000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,165,2024-01-07T12:10:01.984924000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,164,2024-01-07T12:10:01.984924000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,174,2024-01-07T12:00:02.532126000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,136,2024-01-07T12:00:02.532126000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,160,2024-01-07T12:00:02.361076000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,133,2024-01-07T12:00:02.361076000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,161,2024-01-07T12:00:02.075513000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,161,2024-01-07T12:00:02.075513000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,169,2024-01-07T11:50:02.001317000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,131,2024-01-07T11:50:02.001317000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,159,2024-01-07T11:50:01.870904000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,131,2024-01-07T11:50:01.870904000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,162,2024-01-07T11:50:01.633627000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,163,2024-01-07T11:50:01.633627000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,167,2024-01-07T11:40:02.717756000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,130,2024-01-07T11:40:02.717756000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,162,2024-01-07T11:40:02.576098000,Krankenhaus -> Höhle
Krankenhaus,Krumpaul,1560,145,131,2024-01-07T11:40:02.576098000,Krankenhaus -> Krumpaul
Höhle,Krankenhaus,1905,183,165,2024-01-07T11:40:02.249130000,Höhle -> Krankenhaus
Höhle,Krumpaul,2154,181,166,2024-01-07T11:40:02.249130000,Höhle -> Krumpaul
Krumpaul,Höhle,2174,183,170,2024-01-07T11:30:02.425580000,Krumpaul -> Höhle
Krumpaul,Krankenhaus,1539,147,134,2024-01-07T11:30:02.425580000,Krumpaul -> Krankenhaus
Krankenhaus,Höhle,1902,176,160,2024-01-07T11:30:02.273935000,Krankenhaus -> Höhle
